Printout for SDDS file lpaxfel_largedE.sdds

       p              t              x              y              xp             yp      
    m$be$nc           s              m              m                                     
------------------------------------------------------------------------------------------
  4.535719e+02  -9.079314e-13   3.404716e-04   8.888953e-05   0.000000e+00  -4.493638e-02 
  4.781160e+02  -2.501117e-13   1.017915e-03   5.795084e-05   0.000000e+00  -2.248973e-02 
  4.703930e+02  -5.850618e-13   8.669494e-04   7.186212e-07   0.000000e+00   3.311776e-02 
  4.673314e+02  -5.607486e-13   7.984749e-04  -4.274442e-05   0.000000e+00  -4.258701e-02 
  4.627364e+02  -2.550569e-13   6.819441e-04  -7.552024e-05   0.000000e+00  -1.015691e-02 
  4.727079e+02   8.824646e-13   9.150709e-04  -4.796011e-05   0.000000e+00  -8.984004e-03 
  4.543848e+02  -1.535695e-13   3.836258e-04   2.891086e-06   0.000000e+00   3.344273e-02 
  4.761824e+02  -4.672576e-14   9.825073e-04  -8.895689e-05   0.000000e+00   7.270752e-03 
  4.752617e+02  -5.474249e-13   9.651406e-04   8.116811e-06   0.000000e+00   4.586290e-02 
  4.641566e+02  -5.721356e-13   7.200989e-04  -2.102951e-05   0.000000e+00  -5.975434e-03 
  4.710550e+02  -6.931381e-13   8.810017e-04   7.047724e-06   0.000000e+00   4.693047e-02 
  4.853977e+02  -7.252479e-13   1.140399e-03   2.676613e-05   0.000000e+00   3.756265e-02 
  4.582743e+02  -9.028527e-13   5.439821e-04   1.891548e-05   0.000000e+00   2.309204e-02 
  4.517101e+02  -4.898004e-13   2.101042e-04   7.774658e-06   0.000000e+00   2.584968e-03 
  4.870529e+02  -7.054116e-13   1.166228e-03  -7.400921e-05   0.000000e+00   4.900977e-02 
  4.545331e+02   7.698502e-13   3.909743e-04  -9.053191e-05   0.000000e+00  -3.315699e-02 
  4.508196e+02   5.271000e-13   9.851863e-05   8.229046e-06   0.000000e+00   2.992806e-02 
  4.843060e+02   2.125900e-14   1.122993e-03   3.009548e-05   0.000000e+00   4.443842e-02 
  4.617549e+02  -1.485383e-13   6.542025e-04   9.250695e-06   0.000000e+00   1.424924e-02 
  4.550919e+02   5.377675e-13   4.174989e-04   9.132643e-05   0.000000e+00   2.556655e-02 
  4.652225e+02   1.022910e-13   7.473897e-04   3.072012e-06   0.000000e+00   7.884619e-03 
  4.625125e+02  -1.102820e-12   6.757202e-04  -6.854255e-05   0.000000e+00   3.240700e-03 
  4.652221e+02  -5.448817e-13   7.473793e-04   2.571461e-05   0.000000e+00  -2.790083e-03 
  4.619489e+02   1.346951e-13   6.597834e-04   6.617083e-05   0.000000e+00   4.223661e-02 
  4.573963e+02   3.569774e-13   5.122987e-04  -6.358274e-05   0.000000e+00   2.542138e-02 
  4.655592e+02   3.028784e-14   7.557921e-04   6.064140e-06   0.000000e+00   4.343154e-03 
  4.652269e+02   9.962851e-13   7.474984e-04  -6.504592e-06   0.000000e+00   3.780507e-02 
  4.531938e+02  -1.056271e-12   3.183815e-04  -1.194153e-05   0.000000e+00  -4.811449e-03 
  4.649893e+02  -1.763738e-13   7.415105e-04  -2.758106e-05   0.000000e+00   1.649852e-02 
  4.696047e+02   6.471275e-13   8.498868e-04  -8.148583e-06   0.000000e+00  -3.078293e-02 
  4.591631e+02  -8.942747e-13   5.742252e-04  -9.180053e-05   0.000000e+00   2.244182e-02 
  4.521422e+02  -1.185331e-13   2.466323e-04   8.321513e-05   0.000000e+00   2.189383e-02 
  4.867270e+02  -3.246846e-13   1.161194e-03  -6.918142e-05   0.000000e+00  -3.328714e-02 
  4.726065e+02  -1.024618e-12   9.130208e-04  -8.346552e-05   0.000000e+00  -1.760102e-02 
  4.612637e+02   5.880871e-13   6.398467e-04   8.974943e-05   0.000000e+00   1.427486e-02 
  4.686739e+02   9.007561e-13   8.292495e-04  -3.889947e-05   0.000000e+00   2.505596e-02 
  4.725346e+02  -1.261208e-13   9.115653e-04   3.058160e-05   0.000000e+00  -9.459058e-03 
  4.754746e+02  -1.991853e-13   9.691867e-04  -1.974949e-05   0.000000e+00   4.047311e-02 
  4.598918e+02   5.109196e-13   5.978400e-04   7.869414e-05   0.000000e+00  -3.014181e-02 
  4.726405e+02  -7.573126e-13   9.137092e-04   3.075797e-05   0.000000e+00   8.062354e-03 
  4.664596e+02   4.745212e-13   7.777906e-04  -1.914695e-05   0.000000e+00  -7.025532e-04 
  4.560763e+02  -7.798183e-13   4.604467e-04  -1.326255e-05   0.000000e+00   3.940828e-02 
  4.788192e+02  -4.287911e-13   1.030458e-03  -6.309662e-05   0.000000e+00   1.872460e-02 
  4.606777e+02  -3.752249e-13   6.222664e-04   5.345230e-05   0.000000e+00  -8.105902e-03 
  4.734467e+02  -9.228903e-13   9.298602e-04  -8.125243e-05   0.000000e+00  -1.620042e-02 
  4.797085e+02  -4.727103e-13   1.046081e-03   8.518126e-05   0.000000e+00   3.887633e-02 
  4.805220e+02  -6.534315e-13   1.060149e-03   5.970608e-05   0.000000e+00  -7.764108e-03 
  4.800902e+02   1.776431e-13   1.052709e-03   8.192241e-05   0.000000e+00   4.468986e-02 
  4.648715e+02   8.352955e-13   7.385196e-04  -7.135405e-05   0.000000e+00  -3.868336e-02 
  4.700558e+02   7.888522e-13   8.596941e-04  -8.097863e-05   0.000000e+00   3.000264e-02 
  4.733933e+02   9.804904e-13   9.287991e-04  -6.395473e-05   0.000000e+00  -1.758425e-02 
  4.603211e+02  -1.133634e-12   6.113092e-04   6.131919e-05   0.000000e+00  -2.031644e-02 
  4.832245e+02  -6.135255e-13   1.105442e-03  -8.288735e-05   0.000000e+00  -4.869571e-02 
  4.809095e+02  -5.546776e-13   1.066776e-03  -1.503367e-05   0.000000e+00  -7.167224e-03 
  4.826020e+02  -1.563419e-13   1.095197e-03   4.082402e-05   0.000000e+00  -1.447059e-02 
  4.650769e+02   1.052533e-12   7.437245e-04   4.765364e-05   0.000000e+00  -1.231290e-02 
  4.815676e+02  -9.320296e-13   1.077926e-03   3.032901e-05   0.000000e+00   3.066750e-02 
  4.860032e+02  -3.179021e-13   1.149924e-03   8.843202e-05   0.000000e+00  -1.259814e-02 
  4.729570e+02  -6.312668e-13   9.200870e-04   6.912068e-05   0.000000e+00   2.500164e-02 
  4.710028e+02  -8.820120e-13   8.799031e-04  -7.102383e-05   0.000000e+00   2.232171e-02 
  4.835627e+02   7.599177e-13   1.110965e-03  -8.436330e-05   0.000000e+00   4.355386e-03 
  4.558271e+02   9.011552e-13   4.499711e-04   6.355981e-05   0.000000e+00   4.888918e-03 
  4.590707e+02   8.610231e-13   5.711601e-04  -2.442164e-05   0.000000e+00   2.693146e-02 
  4.544230e+02   1.060955e-12   3.855316e-04  -3.113091e-05   0.000000e+00   3.370138e-02 
  4.621562e+02  -1.550311e-13   6.656922e-04   2.479254e-05   0.000000e+00   2.692390e-03 
  4.868746e+02   1.962288e-13   1.163477e-03   1.059673e-05   0.000000e+00   4.260761e-02 
  4.524691e+02   3.165025e-13   2.709953e-04   5.480451e-05   0.000000e+00   3.927612e-02 
  4.705729e+02  -7.521666e-13   8.707934e-04  -7.150855e-05   0.000000e+00   3.693623e-02 
  4.525396e+02  -8.235490e-13   2.759692e-04   3.881794e-05   0.000000e+00   4.148419e-03 
  4.833653e+02   9.450146e-14   1.107746e-03  -2.414645e-05   0.000000e+00   2.128884e-02 
  4.760529e+02   4.573214e-13   9.800856e-04   2.612647e-06   0.000000e+00   2.390803e-02 
  4.742886e+02  -7.078196e-13   9.464046e-04   8.517876e-05   0.000000e+00   4.812288e-02 
  4.543586e+02  -8.418061e-13   3.823116e-04  -9.224769e-06   0.000000e+00   2.850490e-02 
  4.869549e+02  -3.123872e-13   1.164716e-03  -8.271637e-05   0.000000e+00  -3.031296e-02 
  4.709943e+02   1.020849e-12   8.797249e-04   3.295606e-05   0.000000e+00  -1.149165e-02 
  4.712221e+02   8.631176e-13   8.845114e-04  -4.457330e-05   0.000000e+00   1.700539e-02 
  4.526902e+02  -2.878859e-13   2.862984e-04  -8.543032e-05   0.000000e+00  -4.377034e-02 
  4.797415e+02   1.061045e-12   1.046657e-03  -7.112682e-05   0.000000e+00   2.343834e-02 
  4.540631e+02   8.890858e-13   3.671618e-04  -3.253111e-05   0.000000e+00   3.090780e-02 
  4.789756e+02  -4.825200e-13   1.033226e-03  -2.470888e-05   0.000000e+00  -1.257607e-02 
  4.806297e+02  -3.671409e-13   1.061995e-03  -2.485096e-05   0.000000e+00   4.650472e-03 
  4.638334e+02  -7.053536e-13   7.116047e-04   1.195367e-05   0.000000e+00  -4.645198e-02 
  4.525493e+02   1.037104e-12   2.766484e-04   8.917109e-07   0.000000e+00   1.652708e-02 
  4.848487e+02   4.420362e-13   1.131685e-03   4.031065e-05   0.000000e+00  -4.561917e-02 
  4.638739e+02   5.542268e-15   7.126765e-04  -4.826092e-05   0.000000e+00   3.605888e-02 
  4.772299e+02  -9.687188e-13   1.001861e-03  -6.583320e-05   0.000000e+00   2.222866e-02 
  4.818532e+02   4.888170e-13   1.082726e-03  -7.340893e-05   0.000000e+00   4.996713e-02 
  4.745743e+02   7.481895e-14   9.519472e-04   1.061620e-07   0.000000e+00  -3.398091e-02 
  4.867034e+02  -9.219319e-13   1.160829e-03   2.642845e-05   0.000000e+00   3.902046e-02 
  4.634578e+02  -9.404273e-13   7.015992e-04  -6.325529e-05   0.000000e+00  -1.892010e-02 
  4.649874e+02  -9.304328e-13   7.414623e-04  -2.216967e-05   0.000000e+00  -3.530686e-02 
  4.850470e+02  -4.550299e-13   1.134841e-03  -6.667240e-05   0.000000e+00  -2.695549e-02 
  4.584231e+02  -9.599956e-13   5.491655e-04   7.297814e-05   0.000000e+00  -3.479414e-02 
  4.708055e+02   1.274507e-13   8.757354e-04  -2.210182e-05   0.000000e+00  -3.267774e-02 
  4.559702e+02  -3.787048e-13   4.560178e-04  -7.317145e-05   0.000000e+00   3.999497e-02 
  4.758104e+02   2.942782e-13   9.755313e-04   2.348556e-05   0.000000e+00  -3.426398e-02 
  4.851805e+02  -7.214764e-13   1.136961e-03   4.015326e-05   0.000000e+00  -1.372212e-02 
  4.735041e+02  -7.276554e-13   9.309985e-04   3.272923e-05   0.000000e+00   3.026068e-02 
  4.536537e+02  -3.860936e-13   3.450607e-04   2.885955e-05   0.000000e+00   4.091001e-02 
  4.709047e+02   3.563701e-14   8.778337e-04   5.666705e-05   0.000000e+00   1.387765e-02 
  4.748760e+02   1.532345e-13   9.577639e-04   9.559033e-06   0.000000e+00   3.901026e-03 
  4.815245e+02   7.556156e-13   1.077201e-03   5.021332e-05   0.000000e+00   3.475319e-02 
  4.562073e+02   3.813679e-13   4.658589e-04   4.125742e-05   0.000000e+00   9.880702e-03 
  4.533306e+02   5.809569e-13   3.265475e-04   1.778886e-05   0.000000e+00   1.344732e-02 
  4.520996e+02   5.433382e-13   2.432725e-04  -8.944371e-05   0.000000e+00  -1.217392e-02 
  4.632778e+02   4.323633e-13   6.967496e-04   9.055096e-05   0.000000e+00   2.996598e-03 
  4.621247e+02  -1.071523e-12   6.647967e-04  -8.668302e-05   0.000000e+00  -2.405747e-02 
  4.733453e+02   1.041367e-12   9.278458e-04   8.770343e-06   0.000000e+00  -1.032804e-02 
  4.777805e+02  -1.779517e-13   1.011871e-03   9.003061e-05   0.000000e+00   7.106993e-03 
  4.748927e+02  -5.546798e-13   9.580838e-04   4.610907e-05   0.000000e+00   3.361937e-02 
  4.750227e+02   6.858928e-14   9.605777e-04   5.705959e-05   0.000000e+00  -3.539838e-02 
  4.588421e+02   4.349129e-13   5.634966e-04  -4.685150e-05   0.000000e+00  -4.529843e-02 
  4.641573e+02  -4.100415e-13   7.201168e-04  -3.625078e-05   0.000000e+00  -4.159956e-02 
  4.800241e+02   1.014625e-12   1.051563e-03  -4.271156e-05   0.000000e+00   1.248574e-02 
  4.722561e+02  -9.633693e-13   9.058967e-04   8.355399e-05   0.000000e+00  -2.480421e-02 
  4.563666e+02   8.002736e-13   4.723521e-04   5.160410e-05   0.000000e+00   2.709922e-02 
  4.688675e+02  -9.599215e-13   8.335875e-04   1.583490e-06   0.000000e+00  -4.567117e-02 
  4.854113e+02   7.109534e-13   1.140614e-03  -5.313087e-05   0.000000e+00  -2.097369e-02 
  4.671468e+02   1.109746e-12   7.941438e-04  -3.576451e-05   0.000000e+00  -1.196827e-02 
  4.633779e+02   9.512636e-13   6.994517e-04   4.169745e-05   0.000000e+00   1.829054e-02 
  4.801751e+02  -7.130520e-13   1.054176e-03  -5.727094e-05   0.000000e+00   2.953489e-02 
  4.728004e+02  -9.824971e-13   9.169363e-04   7.207045e-05   0.000000e+00   1.879507e-02 
  4.659391e+02  -1.134885e-12   7.651553e-04   8.555691e-05   0.000000e+00   4.776628e-02 
  4.652608e+02  -2.476134e-13   7.483485e-04  -6.387348e-05   0.000000e+00   1.557185e-02 
  4.625925e+02  -5.907520e-13   6.779497e-04  -5.031652e-06   0.000000e+00   1.073456e-03 
  4.593061e+02  -6.470601e-14   5.789402e-04  -8.021421e-05   0.000000e+00  -2.802434e-02 
  4.682592e+02  -1.016003e-12   8.198760e-04  -5.548835e-05   0.000000e+00  -1.741491e-02 
  4.616430e+02   2.350344e-13   6.509608e-04   4.360369e-05   0.000000e+00  -4.404198e-02 
  4.822304e+02   2.987331e-13   1.089028e-03   4.031148e-05   0.000000e+00  -4.941088e-02 
  4.568356e+02   1.005834e-12   4.909621e-04   3.880730e-05   0.000000e+00   2.431042e-02 
  4.587401e+02  -9.720680e-14   5.600447e-04  -7.178799e-06   0.000000e+00   6.959406e-03 
  4.693395e+02  -1.031734e-12   8.440627e-04  -7.669366e-05   0.000000e+00  -1.948151e-02 
  4.700375e+02   3.912111e-13   8.592993e-04  -3.377474e-05   0.000000e+00  -3.208133e-02 
  4.723814e+02  -6.079830e-13   9.084511e-04   1.745650e-05   0.000000e+00   3.092667e-02 
  4.753453e+02   2.480424e-13   9.667322e-04   3.648673e-05   0.000000e+00  -2.240025e-02 
  4.838093e+02  -4.082862e-13   1.114971e-03   4.133506e-06   0.000000e+00  -3.043175e-02 
  4.851443e+02  -9.989705e-13   1.136386e-03   3.605769e-05   0.000000e+00   4.746318e-02 
  4.823504e+02  -6.448009e-13   1.091025e-03  -4.461579e-05   0.000000e+00  -8.278088e-03 
  4.868625e+02   3.840286e-13   1.163290e-03  -2.294213e-05   0.000000e+00  -4.604544e-02 
  4.664582e+02  -6.735793e-13   7.777559e-04   2.772653e-05   0.000000e+00   8.620441e-03 
  4.571642e+02   5.835883e-13   5.035795e-04  -2.476283e-05   0.000000e+00   3.911872e-02 
  4.830143e+02  -8.636881e-13   1.101995e-03   2.524332e-05   0.000000e+00   4.446711e-02 
  4.600818e+02   5.261057e-13   6.038408e-04   4.859482e-05   0.000000e+00  -2.013469e-02 
  4.542809e+02  -1.261667e-13   3.783899e-04  -3.864554e-06   0.000000e+00  -2.603669e-02 
  4.695693e+02   1.906850e-13   8.491112e-04   8.177870e-06   0.000000e+00  -4.700912e-02 
  4.601619e+02   6.359056e-13   6.063497e-04  -1.593877e-06   0.000000e+00  -9.841607e-05 
  4.821295e+02  -4.640099e-13   1.087346e-03  -4.290875e-05   0.000000e+00  -2.619100e-02 
  4.768706e+02   6.017906e-14   9.952691e-04  -5.510522e-05   0.000000e+00  -4.433948e-02 
  4.621293e+02  -9.048772e-13   6.649275e-04   3.900305e-05   0.000000e+00   2.659863e-02 
  4.612557e+02  -7.010104e-13   6.396090e-04   6.945202e-05   0.000000e+00   3.270808e-02 
  4.557591e+02  -5.386205e-13   4.470688e-04   9.021629e-05   0.000000e+00   3.804882e-02 
  4.815680e+02  -9.461676e-13   1.077934e-03  -2.092590e-05   0.000000e+00  -4.760690e-03 
  4.864723e+02   1.051655e-12   1.157243e-03  -1.424715e-06   0.000000e+00   3.124142e-02 
  4.810803e+02   1.991254e-13   1.069682e-03   6.983302e-05   0.000000e+00   4.683712e-02 
  4.840501e+02  -5.243732e-13   1.118869e-03  -7.089171e-06   0.000000e+00   3.411655e-02 
  4.511730e+02  -1.782139e-13   1.529080e-04  -7.973603e-05   0.000000e+00   8.576595e-03 
  4.756274e+02  -1.154161e-13   9.720805e-04  -2.692707e-05   0.000000e+00  -4.699462e-02 
  4.789484e+02   5.209967e-13   1.032745e-03  -3.695264e-05   0.000000e+00   4.552330e-02 
  4.696320e+02   6.022629e-13   8.504829e-04   5.070626e-05   0.000000e+00   4.381154e-02 
  4.623926e+02  -1.701068e-13   6.723636e-04   8.159802e-05   0.000000e+00   2.760321e-02 
  4.713850e+02   1.721805e-13   8.879186e-04   4.896207e-05   0.000000e+00  -1.975710e-02 
  4.837272e+02  -5.149061e-13   1.113639e-03  -4.995415e-05   0.000000e+00  -4.141791e-02 
  4.780422e+02  -8.672339e-13   1.016590e-03   1.431401e-05   0.000000e+00  -3.552195e-02 
  4.801225e+02  -1.115640e-12   1.053266e-03   5.898704e-05   0.000000e+00  -8.635593e-04 
  4.534990e+02  -7.074252e-13   3.363264e-04   8.370931e-05   0.000000e+00   8.638639e-03 
  4.518786e+02   5.830790e-13   2.250588e-04   7.593484e-05   0.000000e+00   4.357234e-02 
  4.668844e+02   7.858891e-13   7.879424e-04   7.197994e-05   0.000000e+00  -1.695775e-02 
  4.615583e+02  -1.456281e-13   6.484958e-04   4.907198e-05   0.000000e+00  -6.364334e-03 
  4.843415e+02  -6.072796e-13   1.123564e-03   3.740766e-05   0.000000e+00   3.174692e-02 
  4.784919e+02  -4.035385e-13   1.024642e-03  -6.312849e-05   0.000000e+00   3.627259e-02 
  4.828622e+02  -5.249819e-13   1.099493e-03  -7.257032e-05   0.000000e+00   3.306165e-02 
  4.632294e+02   1.102350e-12   6.954392e-04  -3.494057e-05   0.000000e+00   1.317649e-02 
  4.547627e+02   3.752786e-13   4.020881e-04  -1.317746e-05   0.000000e+00  -2.407036e-02 
  4.528459e+02  -1.133253e-12   2.965878e-04  -9.113921e-05   0.000000e+00   2.845207e-02 
  4.853573e+02   7.442525e-13   1.139761e-03  -1.358821e-05   0.000000e+00   1.294322e-03 
  4.550641e+02   5.543110e-13   4.162194e-04   3.368157e-07   0.000000e+00  -3.986026e-02 
  4.547830e+02   2.176710e-13   4.030567e-04  -2.363164e-05   0.000000e+00  -4.003864e-02 
  4.869299e+02  -2.503003e-13   1.164331e-03   2.361291e-05   0.000000e+00   2.191185e-03 
  4.689472e+02   8.295385e-13   8.353652e-04  -6.334086e-06   0.000000e+00   2.783712e-02 
  4.595795e+02   6.697352e-13   5.878399e-04  -6.226631e-05   0.000000e+00  -2.511715e-02 
  4.853810e+02   3.157922e-13   1.140135e-03   2.328027e-05   0.000000e+00  -4.761155e-03 
  4.555136e+02  -8.941184e-14   4.364244e-04   8.397845e-05   0.000000e+00   2.259604e-02 
  4.846100e+02   7.512311e-13   1.127870e-03  -7.391410e-05   0.000000e+00   3.340391e-03 
  4.650697e+02   3.429587e-13   7.435417e-04  -7.531888e-05   0.000000e+00   3.377393e-02 
  4.646425e+02   1.051059e-12   7.326722e-04   2.878063e-05   0.000000e+00  -1.222371e-02 
  4.847054e+02  -2.089109e-13   1.129396e-03  -3.629522e-05   0.000000e+00  -1.802113e-02 
  4.798095e+02   2.595029e-13   1.047840e-03  -7.311759e-05   0.000000e+00   3.617086e-02 
  4.690199e+02  -1.684951e-13   8.369838e-04   5.271573e-05   0.000000e+00  -2.481586e-02 
  4.743466e+02  -9.507808e-13   9.475337e-04  -2.480834e-05   0.000000e+00  -4.737032e-02 
  4.701506e+02   5.352719e-13   8.617409e-04   5.082701e-05   0.000000e+00  -6.808636e-03 
  4.621088e+02  -5.455935e-13   6.643463e-04  -9.167375e-05   0.000000e+00  -1.871519e-03 
  4.726545e+02  -8.624832e-13   9.139927e-04  -9.117897e-05   0.000000e+00  -3.878885e-02 
  4.673738e+02  -7.471887e-13   7.994657e-04  -2.790566e-05   0.000000e+00   4.836588e-02 
  4.566750e+02  -8.268784e-13   4.846729e-04  -2.515665e-05   0.000000e+00  -2.776372e-02 
  4.592623e+02  -7.832920e-13   5.774983e-04  -7.231990e-05   0.000000e+00  -2.257878e-02 
  4.784699e+02  -4.201135e-13   1.024250e-03   4.911959e-06   0.000000e+00   3.060721e-02 
  4.637130e+02   2.764050e-13   7.084152e-04  -5.844971e-05   0.000000e+00   1.137238e-02 
  4.636250e+02  -6.638020e-13   7.060719e-04   1.382966e-05   0.000000e+00   4.042490e-02 
  4.672848e+02   4.541857e-13   7.973837e-04   5.001934e-05   0.000000e+00  -3.233909e-02 
  4.808173e+02   3.541381e-13   1.065203e-03  -2.127462e-05   0.000000e+00   8.037911e-03 
  4.771426e+02  -2.513515e-13   1.000264e-03  -4.519205e-05   0.000000e+00   2.561547e-02 
  4.519817e+02   6.321154e-13   2.337347e-04  -2.149112e-05   0.000000e+00   1.699192e-02 
  4.527577e+02   1.788181e-15   2.908003e-04   7.849594e-05   0.000000e+00  -6.386514e-03 
  4.647647e+02   4.366007e-13   7.358004e-04  -4.195516e-05   0.000000e+00   2.659768e-03 
  4.732292e+02   9.404467e-13   9.255330e-04   7.445975e-05   0.000000e+00  -3.393207e-02 
  4.847347e+02  -5.642657e-13   1.129865e-03  -8.593425e-05   0.000000e+00  -1.271738e-02 
  4.770473e+02  -4.972104e-13   9.985178e-04  -6.659161e-05   0.000000e+00   4.177516e-02 
  4.837121e+02   1.078330e-12   1.113394e-03   8.134141e-05   0.000000e+00   8.770132e-03 
  4.592924e+02   2.367092e-13   5.784893e-04   6.983220e-05   0.000000e+00  -3.137591e-02 
  4.606421e+02  -3.549659e-13   6.211793e-04   7.445009e-05   0.000000e+00   5.897226e-04 
  4.689042e+02  -1.010106e-12   8.344061e-04   1.617797e-05   0.000000e+00  -1.064959e-02 
  4.547057e+02   6.239458e-13   3.993616e-04   7.408810e-05   0.000000e+00  -4.426941e-03 
  4.701818e+02  -8.063969e-13   8.624131e-04  -1.915804e-05   0.000000e+00  -1.122966e-02 
  4.691738e+02   2.862224e-13   8.404011e-04   9.262954e-05   0.000000e+00   4.351126e-02 
  4.780132e+02  -1.066205e-13   1.016068e-03  -8.781963e-05   0.000000e+00  -4.581071e-02 
  4.516151e+02  -4.104448e-13   2.011801e-04   5.316448e-06   0.000000e+00   4.690922e-02 
  4.756349e+02  -4.715796e-15   9.722222e-04   1.639365e-05   0.000000e+00   2.925153e-02 
  4.631061e+02  -4.037469e-13   6.920889e-04  -2.116063e-05   0.000000e+00   1.727646e-03 
  4.783971e+02   4.246561e-13   1.022951e-03  -8.021860e-05   0.000000e+00  -4.737823e-02 
  4.850592e+02  -7.003824e-13   1.135035e-03   8.271577e-05   0.000000e+00  -2.858284e-02 
  4.516553e+02   1.083764e-12   2.050002e-04   5.723944e-05   0.000000e+00  -1.959028e-02 
  4.600036e+02  -7.858300e-13   6.013766e-04  -7.484454e-06   0.000000e+00  -3.873251e-02 
  4.721445e+02  -5.144793e-13   9.036159e-04  -8.651754e-05   0.000000e+00  -1.718602e-02 
  4.521536e+02  -3.796530e-13   2.475266e-04  -3.550403e-05   0.000000e+00   2.621304e-02 
  4.609900e+02   7.120280e-14   6.317000e-04   7.739310e-05   0.000000e+00  -3.174059e-02 
  4.817987e+02  -2.212450e-13   1.081812e-03  -5.889871e-05   0.000000e+00  -3.903894e-02 
  4.649161e+02  -1.144481e-13   7.396529e-04  -5.199815e-05   0.000000e+00   1.734483e-02 
  4.530649e+02  -1.051229e-12   3.104914e-04   7.173168e-05   0.000000e+00  -3.380815e-02 
  4.669134e+02  -6.010637e-13   7.886303e-04  -5.920094e-06   0.000000e+00   4.808158e-02 
  4.640073e+02   7.603733e-13   7.161892e-04   7.123897e-05   0.000000e+00   4.205465e-02 
  4.609309e+02  -7.991808e-13   6.299234e-04  -7.528069e-06   0.000000e+00   2.771545e-02 
  4.832846e+02  -2.154652e-13   1.106426e-03  -4.070463e-05   0.000000e+00   1.361356e-02 
  4.831765e+02   1.109047e-12   1.104656e-03   7.397224e-05   0.000000e+00  -7.887239e-03 
  4.782823e+02   6.876300e-13   1.020898e-03  -7.546752e-05   0.000000e+00   2.794660e-02 
  4.536563e+02  -2.878792e-13   3.452061e-04   6.726121e-05   0.000000e+00  -2.380409e-02 
  4.634588e+02   1.026831e-12   7.016257e-04   5.808149e-06   0.000000e+00  -4.097150e-02 
  4.574318e+02  -3.128318e-14   5.136183e-04   3.943225e-05   0.000000e+00   8.346952e-03 
  4.746253e+02   1.807832e-13   9.529338e-04  -5.402974e-05   0.000000e+00   4.867554e-02 
  4.818181e+02  -9.293994e-13   1.082137e-03   5.715148e-05   0.000000e+00   4.605313e-02 
  4.528364e+02  -3.830707e-13   2.959697e-04  -5.434351e-05   0.000000e+00   1.949880e-02 
  4.571243e+02   5.542366e-13   5.020626e-04  -8.814939e-05   0.000000e+00  -3.580208e-03 
  4.620674e+02   8.931750e-13   6.631685e-04  -4.414225e-05   0.000000e+00  -2.248583e-02 
  4.692544e+02   9.630209e-13   8.421838e-04  -5.780816e-06   0.000000e+00  -1.960211e-02 
  4.653797e+02   2.643796e-13   7.513241e-04   3.320567e-05   0.000000e+00   6.121184e-03 
  4.813879e+02   9.541944e-13   1.074895e-03  -8.295681e-05   0.000000e+00   1.217796e-02 
  4.837447e+02   2.791685e-13   1.113923e-03  -3.199736e-07   0.000000e+00   3.935754e-02 
  4.694235e+02  -2.047067e-14   8.459123e-04   5.169282e-05   0.000000e+00  -2.098655e-02 
  4.618508e+02  -6.587717e-13   6.569670e-04   5.794252e-05   0.000000e+00   1.208293e-02 
  4.539268e+02   1.729993e-14   3.599571e-04   5.584588e-05   0.000000e+00   3.320598e-02 
  4.802206e+02   5.250853e-13   1.054961e-03   8.587681e-05   0.000000e+00   1.371657e-02 
  4.649087e+02   2.398736e-13   7.394666e-04   8.902784e-05   0.000000e+00  -2.752303e-02 
  4.669914e+02  -1.109546e-12   7.904763e-04   3.801418e-05   0.000000e+00  -3.763882e-02 
  4.760880e+02   4.252591e-13   9.807427e-04   3.686497e-05   0.000000e+00   1.814598e-02 
  4.760229e+02   7.735817e-13   9.795233e-04   4.195804e-06   0.000000e+00  -7.824949e-03 
  4.808547e+02  -1.772908e-13   1.065841e-03   6.710191e-05   0.000000e+00   1.164294e-02 
  4.563620e+02  -9.073905e-14   4.721675e-04   9.054567e-05   0.000000e+00  -2.976760e-02 
  4.724152e+02  -3.668688e-13   9.091399e-04  -2.371263e-06   0.000000e+00   2.600127e-02 
  4.525581e+02  -7.635565e-13   2.772574e-04   7.828283e-05   0.000000e+00   3.805670e-02 
  4.862279e+02  -6.662500e-13   1.153436e-03  -2.268010e-05   0.000000e+00  -3.422807e-02 
  4.570475e+02   9.142214e-13   4.991358e-04  -4.418992e-05   0.000000e+00  -2.052627e-02 
  4.736153e+02  -1.126933e-12   9.331986e-04   9.097785e-05   0.000000e+00   2.434141e-02 
  4.859541e+02  -1.004418e-12   1.149155e-03  -3.489969e-05   0.000000e+00  -1.625560e-02 
  4.789329e+02  -4.340683e-14   1.032471e-03  -1.827185e-05   0.000000e+00  -4.980453e-03 
  4.864094e+02   8.004297e-13   1.156265e-03  -7.119131e-05   0.000000e+00   2.351501e-02 
  4.862433e+02  -7.431808e-13   1.153676e-03   6.506096e-05   0.000000e+00  -3.994141e-03 
  4.638441e+02  -8.481375e-13   7.118899e-04   7.745986e-05   0.000000e+00  -1.349399e-02 
  4.725071e+02  -5.649180e-13   9.110058e-04  -3.545554e-05   0.000000e+00   2.026966e-02 
  4.538751e+02   9.306717e-13   3.571882e-04   1.667371e-05   0.000000e+00  -3.411574e-02 
  4.754365e+02  -4.775097e-13   9.684644e-04   4.481229e-05   0.000000e+00   3.857523e-02 
  4.810954e+02  -2.304296e-14   1.069939e-03   6.296293e-05   0.000000e+00  -7.038546e-03 
